,GEOID,Agency No.,geodesic_distance_miles,estimated_road_distance_miles,distance_meters,distance_text,drive_time_seconds,total_traveltime,drive_time_text,road_factor,average_speed_mph,status,Latitude,Longitude,TRACT_LAT_COL,TRACT_LNG_COL,County
169,37183051800.0,New Hope Baptist Church,4.152,5.19,8351.835,5.2 mi,623,10.383,10 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
170,37183051800.0,Wake County Public Health,3.342,4.177,6722.389,4.2 mi,501,8.35,8 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
171,37183051800.0,Peach Road Community Center,4.66,5.825,9373.658,5.8 mi,699,11.65,12 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
172,37183051800.0,Wake County Northern Regional Center,13.175,16.468,26502.975,16.5 mi,1976,32.933,33 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
173,37183051800.0,Wendell Parks and Recreation,14.319,17.899,28805.473,17.9 mi,2148,35.8,36 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
174,37183051800.0,Beech Bluff County Park,15.58,19.475,31342.094,19.5 mi,2337,38.95,39 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
175,37183051800.0,Wakefield Missionary Baptist,17.921,22.401,36051.383,22.4 mi,2688,44.8,45 mins,1.25,30,ESTIMATED,,,35.808103,-78.634987,183
176,37183051200.0,Fuquay-Varina Growers Market,16.225,20.281,32638.665,20.3 mi,2434,40.567,41 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
177,37183051200.0,Pine Acres Community Center,16.275,20.343,32739.335,20.3 mi,2441,40.683,41 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
178,37183051200.0,Sherrill’s University of Cosmetology,4.3,5.375,8650.058,5.4 mi,645,10.75,11 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
179,37183051200.0,Raleigh Church of Christ,3.577,4.472,7196.675,4.5 mi,537,8.95,9 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
180,37183051200.0,The Rock Church,4.54,5.675,9133.629,5.7 mi,681,11.35,11 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
181,37183051200.0,Regeneration Temple,4.698,5.873,9451.789,5.9 mi,705,11.75,12 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
182,37183051200.0,Redeeming Love Missionary Baptist Church,5.016,6.27,10090.767,6.3 mi,752,12.533,13 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
183,37183051200.0,Historic Oak View Park,5.277,6.596,10614.818,6.6 mi,791,13.183,13 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
184,37183051200.0,Poe Center for Health Ed.,4.48,5.6,9012.347,5.6 mi,672,11.2,11 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
185,37183051200.0,New Hope Baptist Church,6.054,7.567,12178.281,7.6 mi,908,15.133,15 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
186,37183051200.0,Wake County Public Health,4.321,5.402,8693.46,5.4 mi,648,10.8,11 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
187,37183051200.0,Peach Road Community Center,3.418,4.273,6876.58,4.3 mi,513,8.55,9 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
188,37183051200.0,Wake County Northern Regional Center,14.959,18.699,30092.809,18.7 mi,2244,37.4,37 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
189,37183051200.0,Wendell Parks and Recreation,15.752,19.69,31687.835,19.7 mi,2363,39.383,39 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
190,37183051200.0,Beech Bluff County Park,14.279,17.849,28725.608,17.8 mi,2142,35.7,36 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
191,37183051200.0,Wakefield Missionary Baptist,19.6,24.5,39428.37,24.5 mi,2940,49.0,49 mins,1.25,30,ESTIMATED,,,35.791704,-78.662251,183
192,37183053714.0,Fuquay-Varina Growers Market,20.915,26.144,42074.549,26.1 mi,3137,52.283,52 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
193,37183053714.0,Pine Acres Community Center,20.973,26.217,42191.657,26.2 mi,3146,52.433,52 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
194,37183053714.0,Sherrill’s University of Cosmetology,7.676,9.595,15441.037,9.6 mi,1151,19.183,19 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
195,37183053714.0,Raleigh Church of Christ,7.079,8.848,14239.717,8.8 mi,1062,17.7,18 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
196,37183053714.0,The Rock Church,6.609,8.261,13294.338,8.3 mi,991,16.517,17 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
197,37183053714.0,Regeneration Temple,5.354,6.693,10770.726,6.7 mi,803,13.383,13 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
198,37183053714.0,Redeeming Love Missionary Baptist Church,10.159,12.698,20435.717,12.7 mi,1524,25.4,25 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
199,37183053714.0,Historic Oak View Park,9.568,11.96,19248.243,12.0 mi,1435,23.917,24 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
200,37183053714.0,Poe Center for Health Ed.,8.661,10.826,17423.024,10.8 mi,1299,21.65,22 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
201,37183053714.0,New Hope Baptist Church,6.532,8.165,13140.095,8.2 mi,980,16.333,16 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
202,37183053714.0,Wake County Public Health,8.524,10.655,17147.87,10.7 mi,1279,21.317,21 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
203,37183053714.0,Peach Road Community Center,9.205,11.506,18517.556,11.5 mi,1381,23.017,23 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
204,37183053714.0,Wake County Northern Regional Center,11.85,14.813,23838.761,14.8 mi,1778,29.633,30 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
205,37183053714.0,Wendell Parks and Recreation,18.17,22.712,36551.274,22.7 mi,2725,45.417,45 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
206,37183053714.0,Beech Bluff County Park,19.898,24.872,40027.878,24.9 mi,2985,49.75,50 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
207,37183053714.0,Wakefield Missionary Baptist,20.755,25.944,41752.214,25.9 mi,3113,51.883,52 mins,1.25,30,ESTIMATED,,,35.873435,-78.685779,183
208,37183050400.0,Fuquay-Varina Growers Market,17.222,21.527,34644.935,21.5 mi,2583,43.05,43 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
209,37183050400.0,Pine Acres Community Center,17.268,21.585,34738.48,21.6 mi,2590,43.167,43 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
210,37183050400.0,Sherrill’s University of Cosmetology,2.774,3.468,5581.117,3.5 mi,416,6.933,7 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
211,37183050400.0,Raleigh Church of Christ,5.1,6.375,10259.649,6.4 mi,765,12.75,13 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
212,37183050400.0,The Rock Church,3.082,3.852,6199.104,3.9 mi,462,7.7,8 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
213,37183050400.0,Regeneration Temple,3.51,4.388,7061.878,4.4 mi,527,8.783,9 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
214,37183050400.0,Redeeming Love Missionary Baptist Church,4.117,5.146,8282.005,5.1 mi,618,10.3,10 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
215,37183050400.0,Historic Oak View Park,3.961,4.951,7967.837,5.0 mi,594,9.9,10 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
216,37183050400.0,Poe Center for Health Ed.,3.099,3.873,6233.691,3.9 mi,465,7.75,8 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
217,37183050400.0,New Hope Baptist Church,4.728,5.91,9510.59,5.9 mi,709,11.817,12 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
218,37183050400.0,Wake County Public Health,2.939,3.674,5913.045,3.7 mi,441,7.35,7 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
219,37183050400.0,Peach Road Community Center,3.818,4.773,7681.153,4.8 mi,573,9.55,10 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
220,37183050400.0,Wake County Northern Regional Center,13.928,17.409,28017.679,17.4 mi,2089,34.817,35 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
221,37183050400.0,Wendell Parks and Recreation,14.257,17.821,28680.211,17.8 mi,2139,35.65,36 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
222,37183050400.0,Beech Bluff County Park,14.722,18.403,29616.151,18.4 mi,2208,36.8,37 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
223,37183050400.0,Wakefield Missionary Baptist,18.066,22.583,36343.238,22.6 mi,2710,45.167,45 mins,1.25,30,ESTIMATED,,,35.795558,-78.635302,183
224,37183050800.0,Fuquay-Varina Growers Market,15.909,19.886,32004.102,19.9 mi,2386,39.767,40 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
225,37183050800.0,Pine Acres Community Center,15.95,19.937,32086.137,19.9 mi,2392,39.867,40 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
226,37183050800.0,Sherrill’s University of Cosmetology,3.06,3.825,6155.475,3.8 mi,459,7.65,8 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
227,37183050800.0,Raleigh Church of Christ,5.6,7.0,11264.763,7.0 mi,840,14.0,14 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
228,37183050800.0,The Rock Church,4.194,5.243,8437.498,5.2 mi,629,10.483,10 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
229,37183050800.0,Regeneration Temple,5.166,6.458,10393.136,6.5 mi,775,12.917,13 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
230,37183050800.0,Redeeming Love Missionary Baptist Church,2.211,2.764,4447.841,2.8 mi,332,5.533,6 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
231,37183050800.0,Historic Oak View Park,2.923,3.654,5880.59,3.7 mi,438,7.3,7 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
232,37183050800.0,Poe Center for Health Ed.,2.429,3.036,4886.294,3.0 mi,364,6.067,6 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
233,37183050800.0,New Hope Baptist Church,6.038,7.547,12146.272,7.5 mi,906,15.1,15 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
234,37183050800.0,Wake County Public Health,2.311,2.888,4647.992,2.9 mi,347,5.783,6 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
235,37183050800.0,Peach Road Community Center,2.354,2.942,4735.006,2.9 mi,353,5.883,6 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
236,37183050800.0,Wake County Northern Regional Center,15.483,19.353,31146.249,19.4 mi,2322,38.7,39 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
237,37183050800.0,Wendell Parks and Recreation,13.633,17.042,27426.148,17.0 mi,2045,34.083,34 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
238,37183050800.0,Beech Bluff County Park,12.824,16.03,25798.528,16.0 mi,1924,32.067,32 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
239,37183050800.0,Wakefield Missionary Baptist,17.911,22.389,36031.921,22.4 mi,2687,44.783,45 mins,1.25,30,ESTIMATED,,,35.765539,-78.62374,183
240,37183052705.0,Fuquay-Varina Growers Market,19.978,24.973,40189.601,25.0 mi,2997,49.95,50 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
241,37183052705.0,Pine Acres Community Center,20.023,25.029,40279.856,25.0 mi,3003,50.05,50 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
242,37183052705.0,Sherrill’s University of Cosmetology,2.014,2.518,4052.474,2.5 mi,302,5.033,5 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
243,37183052705.0,Raleigh Church of Christ,7.68,9.601,15450.522,9.6 mi,1152,19.2,19 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
244,37183052705.0,The Rock Church,0.717,0.897,1443.032,0.9 mi,108,1.8,2 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
245,37183052705.0,Regeneration Temple,0.945,1.181,1900.064,1.2 mi,142,2.367,2 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
246,37183052705.0,Redeeming Love Missionary Baptist Church,5.273,6.591,10607.796,6.6 mi,791,13.183,13 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
247,37183052705.0,Historic Oak View Park,4.05,5.062,8146.781,5.1 mi,607,10.117,10 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
248,37183052705.0,Poe Center for Health Ed.,3.242,4.052,6521.173,4.1 mi,486,8.1,8 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
249,37183052705.0,New Hope Baptist Church,1.914,2.392,3850.096,2.4 mi,287,4.783,5 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
250,37183052705.0,Wake County Public Health,3.155,3.944,6347.43,3.9 mi,473,7.883,8 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
251,37183052705.0,Peach Road Community Center,6.434,8.042,12942.291,8.0 mi,965,16.083,16 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
252,37183052705.0,Wake County Northern Regional Center,11.234,14.043,22600.174,14.0 mi,1685,28.083,28 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
253,37183052705.0,Wendell Parks and Recreation,12.569,15.711,25284.944,15.7 mi,1885,31.417,31 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
254,37183052705.0,Beech Bluff County Park,17.094,21.367,34386.692,21.4 mi,2564,42.733,43 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
255,37183052705.0,Wakefield Missionary Baptist,15.847,19.808,31878.375,19.8 mi,2377,39.617,40 mins,1.25,30,ESTIMATED,,,35.824313,-78.599737,183
256,37183052505.0,Fuquay-Varina Growers Market,19.494,24.367,39214.891,24.4 mi,2924,48.733,49 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
257,37183052505.0,Pine Acres Community Center,19.549,24.436,39326.458,24.4 mi,2932,48.867,49 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
258,37183052505.0,Sherrill’s University of Cosmetology,5.914,7.393,11897.159,7.4 mi,887,14.783,15 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
259,37183052505.0,Raleigh Church of Christ,5.741,7.177,11549.551,7.2 mi,861,14.35,14 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
260,37183052505.0,The Rock Church,5.038,6.297,10134.807,6.3 mi,756,12.6,13 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
261,37183052505.0,Regeneration Temple,4.017,5.021,8079.989,5.0 mi,602,10.033,10 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
262,37183052505.0,Redeeming Love Missionary Baptist Church,8.214,10.268,16524.599,10.3 mi,1232,20.533,21 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
263,37183052505.0,Historic Oak View Park,7.721,9.651,15531.27,9.7 mi,1158,19.3,19 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
264,37183052505.0,Poe Center for Health Ed.,6.809,8.511,13697.674,8.5 mi,1021,17.017,17 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
265,37183052505.0,New Hope Baptist Church,5.406,6.758,10875.9,6.8 mi,811,13.517,14 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
266,37183052505.0,Wake County Public Health,6.666,8.332,13409.309,8.3 mi,1000,16.667,17 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
267,37183052505.0,Peach Road Community Center,7.302,9.128,14690.082,9.1 mi,1095,18.25,18 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
268,37183052505.0,Wake County Northern Regional Center,12.358,15.448,24861.216,15.4 mi,1854,30.9,31 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
269,37183052505.0,Wendell Parks and Recreation,16.861,21.076,33918.921,21.1 mi,2529,42.15,42 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
270,37183052505.0,Beech Bluff County Park,18.102,22.627,36414.966,22.6 mi,2715,45.25,45 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
271,37183052505.0,Wakefield Missionary Baptist,19.837,24.796,39905.224,24.8 mi,2976,49.6,50 mins,1.25,30,ESTIMATED,,,35.847414,-78.671536,183
272,37183052507.0,Fuquay-Varina Growers Market,19.075,23.844,38373.342,23.8 mi,2861,47.683,48 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
273,37183052507.0,Pine Acres Community Center,19.134,23.918,38492.395,23.9 mi,2870,47.833,48 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
274,37183052507.0,Sherrill’s University of Cosmetology,7.558,9.448,15205.104,9.4 mi,1134,18.9,19 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
275,37183052507.0,Raleigh Church of Christ,5.264,6.58,10589.539,6.6 mi,790,13.167,13 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
276,37183052507.0,The Rock Church,6.811,8.514,13702.376,8.5 mi,1022,17.033,17 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
277,37183052507.0,Regeneration Temple,5.846,7.307,11759.702,7.3 mi,877,14.617,15 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
278,37183052507.0,Redeeming Love Missionary Baptist Church,9.486,11.857,19082.123,11.9 mi,1423,23.717,24 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
279,37183052507.0,Historic Oak View Park,9.237,11.546,18581.912,11.5 mi,1386,23.1,23 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
280,37183052507.0,Poe Center for Health Ed.,8.331,10.414,16760.006,10.4 mi,1250,20.833,21 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
281,37183052507.0,New Hope Baptist Church,7.236,9.045,14556.08,9.0 mi,1085,18.083,18 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
282,37183052507.0,Wake County Public Health,8.18,10.225,16454.958,10.2 mi,1227,20.45,20 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
283,37183052507.0,Peach Road Community Center,7.927,9.909,15946.956,9.9 mi,1189,19.817,20 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
284,37183052507.0,Wake County Northern Regional Center,13.624,17.03,27407.588,17.0 mi,2044,34.067,34 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
285,37183052507.0,Wendell Parks and Recreation,18.67,23.338,37558.351,23.3 mi,2801,46.683,47 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
286,37183052507.0,Beech Bluff County Park,18.338,22.922,36890.057,22.9 mi,2751,45.85,46 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
287,37183052507.0,Wakefield Missionary Baptist,21.663,27.079,43579.047,27.1 mi,3249,54.15,54 mins,1.25,30,ESTIMATED,,,35.850145,-78.704063,183
288,37183052603.0,Fuquay-Varina Growers Market,19.038,23.797,38297.884,23.8 mi,2856,47.6,48 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
289,37183052603.0,Pine Acres Community Center,19.089,23.861,38400.254,23.9 mi,2863,47.717,48 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
290,37183052603.0,Sherrill’s University of Cosmetology,3.929,4.912,7904.636,4.9 mi,589,9.817,10 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
291,37183052603.0,Raleigh Church of Christ,5.815,7.268,11697.338,7.3 mi,872,14.533,15 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
292,37183052603.0,The Rock Church,3.162,3.953,6361.797,4.0 mi,474,7.9,8 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
293,37183052603.0,Regeneration Temple,2.462,3.077,4952.075,3.1 mi,369,6.15,6 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
294,37183052603.0,Redeeming Love Missionary Baptist Church,6.362,7.952,12797.6,8.0 mi,954,15.9,16 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
295,37183052603.0,Historic Oak View Park,5.747,7.184,11561.764,7.2 mi,862,14.367,14 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
296,37183052603.0,Poe Center for Health Ed.,4.837,6.046,9730.526,6.0 mi,726,12.1,12 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
297,37183052603.0,New Hope Baptist Church,3.949,4.936,7943.67,4.9 mi,592,9.867,10 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
298,37183052603.0,Wake County Public Health,4.697,5.871,9448.811,5.9 mi,705,11.75,12 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
299,37183052603.0,Peach Road Community Center,6.054,7.568,12179.222,7.6 mi,908,15.133,15 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
300,37183052603.0,Wake County Northern Regional Center,12.215,15.268,24571.829,15.3 mi,1832,30.533,31 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
301,37183052603.0,Wendell Parks and Recreation,15.045,18.807,30266.442,18.8 mi,2257,37.617,38 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
302,37183052603.0,Beech Bluff County Park,16.995,21.244,34188.482,21.2 mi,2549,42.483,42 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
303,37183052603.0,Wakefield Missionary Baptist,18.277,22.846,36767.554,22.8 mi,2742,45.7,46 mins,1.25,30,ESTIMATED,,,35.829752,-78.643544,183
304,37183053419.0,Fuquay-Varina Growers Market,10.163,12.704,20444.719,12.7 mi,1524,25.4,25 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
305,37183053419.0,Pine Acres Community Center,10.232,12.79,20583.769,12.8 mi,1535,25.583,26 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
306,37183053419.0,Sherrill’s University of Cosmetology,13.915,17.394,27993.007,17.4 mi,2087,34.783,35 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
307,37183053419.0,Raleigh Church of Christ,6.256,7.82,12585.143,7.8 mi,938,15.633,16 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
308,37183053419.0,The Rock Church,14.333,17.917,28834.08,17.9 mi,2150,35.833,36 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
309,37183053419.0,Regeneration Temple,14.339,17.924,28845.607,17.9 mi,2151,35.85,36 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
310,37183053419.0,Redeeming Love Missionary Baptist Church,12.946,16.183,26043.83,16.2 mi,1942,32.367,32 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
311,37183053419.0,Historic Oak View Park,14.187,17.733,28539.037,17.7 mi,2128,35.467,35 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
312,37183053419.0,Poe Center for Health Ed.,13.667,17.084,27494.513,17.1 mi,2050,34.167,34 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
313,37183053419.0,New Hope Baptist Church,15.776,19.719,31735.402,19.7 mi,2366,39.433,39 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
314,37183053419.0,Wake County Public Health,13.532,16.915,27222.183,16.9 mi,2030,33.833,34 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
315,37183053419.0,Peach Road Community Center,9.319,11.649,18746.851,11.6 mi,1398,23.3,23 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
316,37183053419.0,Wake County Northern Regional Center,23.923,29.904,48125.211,29.9 mi,3588,59.8,1 hr,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
317,37183053419.0,Wendell Parks and Recreation,24.862,31.078,50014.99,31.1 mi,3729,62.15,1 hr 2 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
318,37183053419.0,Beech Bluff County Park,12.825,16.031,25799.374,16.0 mi,1924,32.067,32 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
319,37183053419.0,Wakefield Missionary Baptist,29.162,36.453,58665.207,36.5 mi,4374,72.9,1 hr 13 mins,1.25,30,ESTIMATED,,,35.731491,-78.820376,183
320,37183053408.0,Fuquay-Varina Growers Market,13.91,17.387,27982.12,17.4 mi,2086,34.767,35 mins,1.25,30,ESTIMATED,,,35.780929,-78.858774,183
